98.000000	19.000000
98.000000	19.000000
98.000000	19.000000
99.000000	19.000000
99.000000	17.000000
103.000000	17.000000
107.000000	20.000000
116.000000	24.000000
133.000000	38.000000
139.000000	46.000000
141.000000	54.000000
142.000000	64.000000
139.000000	74.000000
129.000000	90.000000
122.000000	96.000000
114.000000	100.000000
99.000000	101.000000
90.000000	99.000000
75.000000	87.000000
71.000000	81.000000
69.000000	71.000000
69.000000	63.000000
70.000000	53.000000
77.000000	37.000000
81.000000	31.000000
88.000000	25.000000
93.000000	23.000000
99.000000	21.000000
103.000000	21.000000
102.000000	21.000000
96.000000	21.000000
86.000000	19.000000
77.000000	17.000000
