-1.000000	139.000000
134.000000	54.000000
136.000000	57.000000
142.000000	56.000000
146.000000	61.000000
149.000000	70.000000
149.000000	76.000000
148.000000	85.000000
146.000000	92.000000
141.000000	102.000000
136.000000	108.000000
128.000000	113.000000
123.000000	116.000000
114.000000	116.000000
108.000000	116.000000
98.000000	114.000000
91.000000	114.000000
79.000000	111.000000
73.000000	104.000000
65.000000	90.000000
64.000000	85.000000
62.000000	75.000000
62.000000	68.000000
66.000000	60.000000
70.000000	54.000000
79.000000	47.000000
85.000000	44.000000
96.000000	41.000000
100.000000	41.000000
