-1.000000	139.000000
124.000000	40.000000
131.000000	45.000000
140.000000	53.000000
144.000000	58.000000
148.000000	66.000000
148.000000	72.000000
146.000000	81.000000
144.000000	87.000000
137.000000	96.000000
131.000000	101.000000
122.000000	107.000000
117.000000	110.000000
109.000000	111.000000
104.000000	111.000000
95.000000	109.000000
90.000000	106.000000
80.000000	100.000000
74.000000	94.000000
68.000000	85.000000
65.000000	79.000000
63.000000	69.000000
63.000000	63.000000
69.000000	60.000000
72.000000	57.000000
78.000000	51.000000
83.000000	47.000000
92.000000	42.000000
98.000000	31.000000
102.000000	31.000000
103.000000	31.000000
103.000000	31.000000
