-1.000000	139.000000
132.000000	76.000000
132.000000	91.000000
133.000000	99.000000
130.000000	104.000000
130.000000	113.000000
130.000000	113.000000
130.000000	120.000000
130.000000	120.000000
130.000000	117.000000
131.000000	112.000000
134.000000	105.000000
132.000000	104.000000
133.000000	86.000000
130.000000	88.000000
125.000000	82.000000
125.000000	82.000000
110.000000	77.000000
104.000000	76.000000
94.000000	79.000000
89.000000	81.000000
85.000000	87.000000
84.000000	91.000000
80.000000	98.000000
79.000000	104.000000
81.000000	114.000000
81.000000	114.000000
80.000000	115.000000
80.000000	116.000000
80.000000	116.000000
