97.000000	19.000000
97.000000	19.000000
97.000000	19.000000
97.000000	18.000000
98.000000	18.000000
109.000000	22.000000
119.000000	28.000000
129.000000	34.000000
136.000000	44.000000
141.000000	54.000000
141.000000	72.000000
137.000000	82.000000
132.000000	90.000000
125.000000	98.000000
111.000000	101.000000
92.000000	97.000000
85.000000	91.000000
79.000000	83.000000
76.000000	75.000000
75.000000	65.000000
78.000000	45.000000
81.000000	37.000000
85.000000	31.000000
91.000000	25.000000
97.000000	23.000000
106.000000	19.000000
106.000000	20.000000
104.000000	21.000000
101.000000	22.000000
86.000000	21.000000
70.000000	21.000000
68.000000	21.000000
68.000000	21.000000
