-1.000000	139.000000
129.000000	58.000000
126.000000	61.000000
126.000000	68.000000
126.000000	80.000000
127.000000	87.000000
127.000000	96.000000
127.000000	101.000000
128.000000	108.000000
127.000000	112.000000
127.000000	116.000000
128.000000	117.000000
127.000000	119.000000
128.000000	118.000000
128.000000	118.000000
127.000000	118.000000
125.000000	118.000000
121.000000	118.000000
113.000000	118.000000
108.000000	118.000000
100.000000	118.000000
95.000000	118.000000
86.000000	118.000000
82.000000	118.000000
77.000000	119.000000
76.000000	119.000000
76.000000	119.000000
