98.000000	15.000000
98.000000	16.000000
100.000000	19.000000
101.000000	21.000000
105.000000	24.000000
116.000000	30.000000
125.000000	36.000000
133.000000	42.000000
145.000000	41.000000
146.000000	46.000000
143.000000	56.000000
134.000000	59.000000
130.000000	60.000000
116.000000	65.000000
109.000000	63.000000
103.000000	53.000000
104.000000	53.000000
105.000000	54.000000
111.000000	56.000000
120.000000	58.000000
137.000000	70.000000
144.000000	76.000000
148.000000	84.000000
149.000000	92.000000
147.000000	98.000000
130.000000	105.000000
121.000000	105.000000
113.000000	103.000000
106.000000	103.000000
104.000000	103.000000
103.000000	103.000000
104.000000	103.000000
