97.000000	15.000000
100.000000	19.000000
100.000000	24.000000
103.000000	26.000000
110.000000	30.000000
130.000000	42.000000
139.000000	50.000000
149.000000	48.000000
149.000000	54.000000
147.000000	56.000000
130.000000	67.000000
121.000000	67.000000
113.000000	67.000000
107.000000	63.000000
102.000000	57.000000
104.000000	57.000000
108.000000	58.000000
117.000000	60.000000
128.000000	66.000000
138.000000	72.000000
148.000000	86.000000
147.000000	94.000000
143.000000	98.000000
136.000000	100.000000
123.000000	101.000000
108.000000	101.000000
105.000000	101.000000
104.000000	101.000000
104.000000	101.000000
104.000000	101.000000
