-1.000000	139.000000
142.000000	63.000000
147.000000	74.000000
149.000000	75.000000
149.000000	75.000000
146.000000	93.000000
143.000000	98.000000
138.000000	105.000000
134.000000	108.000000
128.000000	113.000000
123.000000	115.000000
116.000000	116.000000
111.000000	116.000000
103.000000	115.000000
103.000000	115.000000
92.000000	109.000000
86.000000	105.000000
78.000000	99.000000
74.000000	95.000000
67.000000	86.000000
67.000000	82.000000
65.000000	76.000000
65.000000	70.000000
66.000000	65.000000
66.000000	65.000000
71.000000	55.000000
76.000000	50.000000
84.000000	45.000000
89.000000	43.000000
97.000000	41.000000
103.000000	41.000000
106.000000	31.000000
106.000000	31.000000
