100.000000	19.000000
100.000000	19.000000
100.000000	19.000000
100.000000	19.000000
102.000000	19.000000
103.000000	20.000000
110.000000	24.000000
118.000000	30.000000
127.000000	36.000000
139.000000	54.000000
141.000000	64.000000
141.000000	74.000000
138.000000	82.000000
134.000000	88.000000
119.000000	98.000000
105.000000	99.000000
97.000000	99.000000
90.000000	95.000000
84.000000	91.000000
77.000000	77.000000
74.000000	69.000000
74.000000	59.000000
75.000000	51.000000
77.000000	43.000000
85.000000	31.000000
90.000000	25.000000
96.000000	23.000000
101.000000	21.000000
104.000000	19.000000
101.000000	21.000000
92.000000	21.000000
83.000000	21.000000
75.000000	19.000000
72.000000	19.000000
72.000000	19.000000
