94.000000	17.000000
94.000000	15.000000
102.000000	15.000000
108.000000	18.000000
120.000000	22.000000
133.000000	28.000000
143.000000	36.000000
149.000000	54.000000
144.000000	60.000000
127.000000	61.000000
116.000000	61.000000
108.000000	59.000000
105.000000	57.000000
107.000000	58.000000
117.000000	60.000000
132.000000	68.000000
141.000000	76.000000
147.000000	98.000000
141.000000	106.000000
124.000000	107.000000
113.000000	105.000000
107.000000	105.000000
104.000000	105.000000
104.000000	105.000000
104.000000	105.000000
