-1.000000	139.000000
130.000000	57.000000
127.000000	54.000000
127.000000	62.000000
126.000000	74.000000
127.000000	83.000000
127.000000	95.000000
127.000000	102.000000
127.000000	111.000000
127.000000	114.000000
127.000000	117.000000
127.000000	118.000000
127.000000	118.000000
125.000000	118.000000
117.000000	119.000000
110.000000	121.000000
98.000000	121.000000
93.000000	121.000000
86.000000	121.000000
82.000000	121.000000
78.000000	120.000000
77.000000	120.000000
78.000000	120.000000
77.000000	120.000000
77.000000	120.000000
