-1.000000	139.000000
126.000000	34.000000
127.000000	36.000000
127.000000	48.000000
127.000000	56.000000
127.000000	66.000000
127.000000	71.000000
127.000000	79.000000
127.000000	84.000000
128.000000	90.000000
127.000000	96.000000
127.000000	105.000000
127.000000	111.000000
127.000000	117.000000
127.000000	118.000000
127.000000	118.000000
128.000000	118.000000
127.000000	118.000000
122.000000	118.000000
112.000000	118.000000
103.000000	118.000000
91.000000	118.000000
85.000000	118.000000
77.000000	119.000000
77.000000	119.000000
