-1.000000	139.000000
145.000000	89.000000
139.000000	101.000000
133.000000	106.000000
125.000000	111.000000
121.000000	113.000000
112.000000	114.000000
107.000000	114.000000
107.000000	114.000000
93.000000	109.000000
84.000000	104.000000
79.000000	100.000000
75.000000	93.000000
71.000000	88.000000
68.000000	80.000000
67.000000	75.000000
68.000000	66.000000
68.000000	60.000000
68.000000	60.000000
78.000000	45.000000
86.000000	39.000000
94.000000	37.000000
102.000000	35.000000
103.000000	35.000000
103.000000	35.000000
