-1.000000	139.000000
130.000000	56.000000
130.000000	51.000000
130.000000	60.000000
127.000000	80.000000
127.000000	80.000000
127.000000	93.000000
127.000000	100.000000
128.000000	109.000000
128.000000	113.000000
128.000000	112.000000
128.000000	107.000000
129.000000	104.000000
126.000000	96.000000
116.000000	94.000000
116.000000	94.000000
105.000000	89.000000
98.000000	87.000000
90.000000	78.000000
84.000000	84.000000
83.000000	89.000000
82.000000	95.000000
82.000000	104.000000
83.000000	100.000000
80.000000	114.000000
80.000000	114.000000
80.000000	117.000000
