97.000000	19.000000
97.000000	19.000000
97.000000	19.000000
97.000000	19.000000
99.000000	17.000000
103.000000	18.000000
114.000000	22.000000
128.000000	28.000000
139.000000	34.000000
146.000000	48.000000
142.000000	52.000000
135.000000	56.000000
119.000000	59.000000
107.000000	59.000000
95.000000	57.000000
97.000000	57.000000
100.000000	58.000000
113.000000	62.000000
126.000000	68.000000
145.000000	86.000000
146.000000	94.000000
142.000000	102.000000
127.000000	107.000000
115.000000	109.000000
101.000000	107.000000
99.000000	107.000000
100.000000	107.000000
